coefficient,coupling_row_norm,estimate,name,reporting_multiplier,se_ambient,se_fixed_range,se_fixed_rank,sensitivity_0,sensitivity_1,sensitivity_2,sensitivity_3,sensitivity_4
male_0,0.9704692809060229,0.36041789550439823,skin_measured_K4_bcc_first_cap1461,1.0,0.12679921549609335,0.1268851653886919,0.1268851653886919,-0.9672676944335195,0.034344668307707174,0.06800967981963894,0.0016320571508951563,-0.0199071868087116
drink_gt2_0,1.8879811437222962,0.15932008781125412,skin_measured_K4_bcc_first_cap1461,1.0,0.061021646834441896,0.06145602539795892,0.06145602539795892,-1.8878555263875325,-0.001045208899938872,0.020308893754161846,-0.0012808419421811614,0.007689366408157933
sundamage_gt5_0,4.34765545755685,0.030810774758780607,skin_measured_K4_bcc_first_cap1461,1.0,0.09253757386797816,0.09173035995009715,0.09173035995009715,4.347632607924772,0.013240823935956894,0.0005056299987099678,0.0010455517967598183,-0.004692107666182136
selenium_change_1,0.1889190623079978,0.06584144503464794,skin_measured_K4_bcc_first_cap1461,0.5,0.02467960706596721,0.025306050119534518,0.025306050119534518,0.0014540551412941603,-0.18860543016238412,-0.0009175155381940327,-0.010565440785389544,-0.0019542687862405643
baseline_Se20_1,0.6784066087645076,-0.08685542373959311,skin_measured_K4_bcc_first_cap1461,1.0,0.062041210380610334,0.04283249061696684,0.04283249061696684,-0.019786828265592252,-0.6779784545673971,0.0034765278825587163,-0.009878259157313706,-0.008919480638149178
history_none_1,2.740842537654077,0.023942485097377543,skin_measured_K4_bcc_first_cap1461,1.0,0.4181803956990629,0.3584173913939025,0.3584173913939025,0.08143544146139808,-2.7390271069851595,0.006176602612028487,0.009241254872783782,-0.05650700024853076
history_SCC_only_1,2.1467728878741763,0.9174038978713804,skin_measured_K4_bcc_first_cap1461,1.0,0.1658399697904926,0.09855550592732501,0.09855550592732501,0.07708831630767603,-2.144934545963493,0.006402889389380299,0.020136327437642185,-0.03873691337283286
history_both_1,1.1246260474560374,0.7596835294273038,skin_measured_K4_bcc_first_cap1461,1.0,0.10655035293753667,0.07172986962044085,0.07172986962044085,0.0778851149586706,-1.121782717871896,-0.0003387249982992819,0.016958390655010556,-0.005786848898480774
AK_gt2_1,2.336862979209142,0.645668484518139,skin_measured_K4_bcc_first_cap1461,1.0,0.17853837240499057,0.10171227969027254,0.10171227969027254,-0.014039988862942205,2.3367012181003366,0.008688314477992403,0.0065307899636299115,-0.020993847035306976
age10_1,0.17593351113340827,0.20884386419668083,skin_measured_K4_bcc_first_cap1461,1.0,0.05177626510440331,0.053181433983426146,0.053181433983426146,-0.005595390800317075,0.1750982727039294,-0.000746774262757403,0.015812962951467637,-0.003358477112799221
male_1,1.37500679619334,0.7054191274938753,skin_measured_K4_bcc_first_cap1461,1.0,0.04932349919057689,0.06696671231964858,0.06696671231964858,-0.04420213026181753,1.3732976824171588,0.006164153264862805,0.039059828246658386,-0.03434632087604216
drink_gt2_1,0.051486946817435555,0.11376079310457954,skin_measured_K4_bcc_first_cap1461,1.0,0.06921456915382107,0.06970614506235115,0.06970614506235115,-0.013717155002752458,0.04205680419088135,-0.008311703579882767,-0.007310089987607379,0.023904994048002018
sundamage_gt5_1,0.9237706734137623,0.508493035492557,skin_measured_K4_bcc_first_cap1461,1.0,0.15903898146949716,0.1614319516858973,0.1614319516858973,0.029633572181064438,0.9231101190631081,-0.004165293383067639,0.013781452783836929,0.0115990703334253
