case,comparison,parameter,n,risk_difference,MCSE
cf_early,fallback - projected_initial,early2_0,100,-0.13738826648830083,0.016517227700446342
cf_early,fallback - projected_initial,treatment_1,100,-0.012081635883018232,0.002586358086497821
cf_early,fallback - projected_initial,FEV10_1,100,-0.001100693086940514,0.00016718656552579072
cf_early,fallback - projected_initial,early2_1,100,-0.12699675206579536,0.02127732022216971
cf_early,fallback - projected_initial,nu0,100,0.02095636127775052,0.00263396187170009
cf_early,fallback - projected_initial,nu1,100,-0.003644164326707327,0.0004450702343248013
cf_early,fallback - projected_initial,theta,100,0.004569416790061206,0.000902597767718713
cf_early,fallback - projected_initial,cumulative_relative_0,100,-0.01161529474638991,0.010586013291064572
cf_early,fallback - projected_initial,cumulative_relative_1,100,-2.1005590794902638,0.3047158943459938
cf_early,fallback - projected_initial,baseline_relative_ISE_0,100,-0.02046881305452494,0.010535572553467626
cf_early,fallback - projected_initial,baseline_relative_ISE_1,100,-3.0300291463387197,0.4173436341178841
cf_early,fallback - projected_initial,prediction_mse,100,-0.08884555958542915,0.0012249222473311092
cf_early,fallback - projected_initial,negative_prediction_fraction,100,0.0,0.0
skin_reference,coupled - initial,treatment_0,200,-0.0002518978466828296,4.8392878089163325e-05
skin_reference,coupled - initial,age10_0,200,-7.223176841306458e-05,1.859549469514441e-05
skin_reference,coupled - initial,treatment_1,200,6.992829419136726e-05,6.398228047441733e-05
skin_reference,coupled - initial,age10_1,200,5.07524785655731e-06,1.8181650365111325e-05
skin_reference,coupled - initial,sigma0,200,1.4555502453485828e-06,1.6416018585434136e-06
skin_reference,coupled - initial,sigma1,200,4.175160725121862e-05,1.328780082811096e-05
skin_reference,coupled - initial,nu0,200,-0.06638897864782407,0.004209633110833431
skin_reference,coupled - initial,nu1,200,-1.8453662532014303,0.01975806126317849
skin_reference,coupled - initial,theta,200,-0.05113654495547932,0.0009882352234640652
skin_reference,coupled - initial,cumulative_relative_0,200,0.02981283939513669,0.0009571230338515851
skin_reference,coupled - initial,cumulative_relative_1,200,-0.0062510966293504566,0.0010666530744640815
skin_reference,coupled - initial,baseline_relative_ISE_0,200,0.032223965865685295,0.0010350199397181595
skin_reference,coupled - initial,baseline_relative_ISE_1,200,-0.00679638351851058,0.0011995742358434642
skin_reference,coupled - initial,prediction_mse,200,0.03534054519886565,0.0020403484086186775
skin_reference,coupled - initial,negative_prediction_fraction,200,0.0,0.0
skin_reference,coupled - projected_initial,treatment_0,200,-0.0002518978466828296,4.8392878089163325e-05
skin_reference,coupled - projected_initial,age10_0,200,-7.223176841306458e-05,1.859549469514441e-05
skin_reference,coupled - projected_initial,treatment_1,200,6.992829419136726e-05,6.398228047441733e-05
skin_reference,coupled - projected_initial,age10_1,200,5.07524785655731e-06,1.8181650365111325e-05
skin_reference,coupled - projected_initial,sigma0,200,6.314432721400335e-06,1.473885736658097e-06
skin_reference,coupled - projected_initial,sigma1,200,4.699529233097794e-05,1.3192116574456482e-05
skin_reference,coupled - projected_initial,nu0,200,-0.06638897864782407,0.00420963311083343
skin_reference,coupled - projected_initial,nu1,200,-1.8453662532014303,0.019758061263178493
skin_reference,coupled - projected_initial,theta,200,-0.05113654495547932,0.0009882352234640652
skin_reference,coupled - projected_initial,cumulative_relative_0,200,0.02981283939513669,0.0009571230338515851
skin_reference,coupled - projected_initial,cumulative_relative_1,200,-0.0062510966293504566,0.0010666530744640815
skin_reference,coupled - projected_initial,baseline_relative_ISE_0,200,0.032223965865685295,0.0010350199397181595
skin_reference,coupled - projected_initial,baseline_relative_ISE_1,200,-0.00679638351851058,0.0011995742358434642
skin_reference,coupled - projected_initial,prediction_mse,200,0.03534054519886565,0.0020403484086186775
skin_reference,coupled - projected_initial,negative_prediction_fraction,200,0.0,0.0
skin_reference,fallback - projected_initial,treatment_0,200,-0.0002518978466828296,4.8392878089163325e-05
skin_reference,fallback - projected_initial,age10_0,200,-7.223176841306458e-05,1.859549469514441e-05
skin_reference,fallback - projected_initial,treatment_1,200,6.992829419136726e-05,6.398228047441733e-05
skin_reference,fallback - projected_initial,age10_1,200,5.07524785655731e-06,1.8181650365111325e-05
skin_reference,fallback - projected_initial,sigma0,200,6.314432721400335e-06,1.473885736658097e-06
skin_reference,fallback - projected_initial,sigma1,200,4.699529233097794e-05,1.3192116574456482e-05
skin_reference,fallback - projected_initial,nu0,200,-0.06638897864782407,0.00420963311083343
skin_reference,fallback - projected_initial,nu1,200,-1.8453662532014303,0.019758061263178493
skin_reference,fallback - projected_initial,theta,200,-0.05113654495547932,0.0009882352234640652
skin_reference,fallback - projected_initial,cumulative_relative_0,200,0.02981283939513669,0.0009571230338515851
skin_reference,fallback - projected_initial,cumulative_relative_1,200,-0.0062510966293504566,0.0010666530744640815
skin_reference,fallback - projected_initial,baseline_relative_ISE_0,200,0.032223965865685295,0.0010350199397181595
skin_reference,fallback - projected_initial,baseline_relative_ISE_1,200,-0.00679638351851058,0.0011995742358434642
skin_reference,fallback - projected_initial,prediction_mse,200,0.03534054519886565,0.0020403484086186775
skin_reference,fallback - projected_initial,negative_prediction_fraction,200,0.0,0.0
skin_patients_quarter,coupled - initial,treatment_0,100,-0.0013395698727465713,0.000395102451201343
skin_patients_quarter,coupled - initial,age10_0,100,-0.0004282584964239592,0.00010396608037449147
skin_patients_quarter,coupled - initial,treatment_1,100,0.0008251663898527673,0.0004684540694366592
skin_patients_quarter,coupled - initial,age10_1,100,0.00018273527177302182,0.00016382412773641622
skin_patients_quarter,coupled - initial,sigma0,100,-1.7790260341916256e-05,2.0168891837751182e-05
skin_patients_quarter,coupled - initial,sigma1,100,0.00036851397088331537,0.0001388989449711384
skin_patients_quarter,coupled - initial,nu0,100,-0.045314204803245384,0.010964622280723353
skin_patients_quarter,coupled - initial,nu1,100,-1.6797274073422919,0.05409063045231762
skin_patients_quarter,coupled - initial,theta,100,-0.03580707369065992,0.0035526513955887636
skin_patients_quarter,coupled - initial,cumulative_relative_0,100,0.03369992780925598,0.0025840688535083743
skin_patients_quarter,coupled - initial,cumulative_relative_1,100,-0.00047306238597071086,0.004476750997079922
skin_patients_quarter,coupled - initial,baseline_relative_ISE_0,100,0.036338155269527446,0.002806714607019269
skin_patients_quarter,coupled - initial,baseline_relative_ISE_1,100,0.001939965278134394,0.00554711930879476
skin_patients_quarter,coupled - initial,prediction_mse,100,0.05802833299962328,0.006167160313131591
skin_patients_quarter,coupled - initial,negative_prediction_fraction,100,0.0,0.0
skin_patients_quarter,coupled - projected_initial,treatment_0,100,-0.0013395698727465713,0.000395102451201343
skin_patients_quarter,coupled - projected_initial,age10_0,100,-0.0004282584964239592,0.00010396608037449147
skin_patients_quarter,coupled - projected_initial,treatment_1,100,0.0008251663898527673,0.0004684540694366592
skin_patients_quarter,coupled - projected_initial,age10_1,100,0.00018273527177302182,0.00016382412773641622
skin_patients_quarter,coupled - projected_initial,sigma0,100,3.789027053160834e-05,1.796008431657544e-05
skin_patients_quarter,coupled - projected_initial,sigma1,100,0.00040445857233169127,0.00013816070892381954
skin_patients_quarter,coupled - projected_initial,nu0,100,-0.04531420480324537,0.010964622280723353
skin_patients_quarter,coupled - projected_initial,nu1,100,-1.6797274073422919,0.05409063045231762
skin_patients_quarter,coupled - projected_initial,theta,100,-0.03580707369065992,0.0035526513955887636
skin_patients_quarter,coupled - projected_initial,cumulative_relative_0,100,0.03369992780925598,0.0025840688535083743
skin_patients_quarter,coupled - projected_initial,cumulative_relative_1,100,-0.00047306238597071086,0.004476750997079922
skin_patients_quarter,coupled - projected_initial,baseline_relative_ISE_0,100,0.036338155269527446,0.002806714607019269
skin_patients_quarter,coupled - projected_initial,baseline_relative_ISE_1,100,0.001939965278134394,0.00554711930879476
skin_patients_quarter,coupled - projected_initial,prediction_mse,100,0.05802833299962328,0.006167160313131591
skin_patients_quarter,coupled - projected_initial,negative_prediction_fraction,100,0.0,0.0
skin_patients_quarter,fallback - projected_initial,treatment_0,100,-0.0013395698727465713,0.000395102451201343
skin_patients_quarter,fallback - projected_initial,age10_0,100,-0.0004282584964239592,0.00010396608037449147
skin_patients_quarter,fallback - projected_initial,treatment_1,100,0.0008251663898527673,0.0004684540694366592
skin_patients_quarter,fallback - projected_initial,age10_1,100,0.00018273527177302182,0.00016382412773641622
skin_patients_quarter,fallback - projected_initial,sigma0,100,3.789027053160834e-05,1.796008431657544e-05
skin_patients_quarter,fallback - projected_initial,sigma1,100,0.00040445857233169127,0.00013816070892381954
skin_patients_quarter,fallback - projected_initial,nu0,100,-0.04531420480324537,0.010964622280723353
skin_patients_quarter,fallback - projected_initial,nu1,100,-1.6797274073422919,0.05409063045231762
skin_patients_quarter,fallback - projected_initial,theta,100,-0.03580707369065992,0.0035526513955887636
skin_patients_quarter,fallback - projected_initial,cumulative_relative_0,100,0.03369992780925598,0.0025840688535083743
skin_patients_quarter,fallback - projected_initial,cumulative_relative_1,100,-0.00047306238597071086,0.004476750997079922
skin_patients_quarter,fallback - projected_initial,baseline_relative_ISE_0,100,0.036338155269527446,0.002806714607019269
skin_patients_quarter,fallback - projected_initial,baseline_relative_ISE_1,100,0.001939965278134394,0.00554711930879476
skin_patients_quarter,fallback - projected_initial,prediction_mse,100,0.05802833299962328,0.006167160313131591
skin_patients_quarter,fallback - projected_initial,negative_prediction_fraction,100,0.0,0.0
skin_patients_fourfold,coupled - initial,treatment_0,100,-7.696542905444984e-05,2.1224425795139075e-05
skin_patients_fourfold,coupled - initial,age10_0,100,7.947731749521118e-06,8.528420644874098e-06
skin_patients_fourfold,coupled - initial,treatment_1,100,-1.1635421158929352e-05,2.5388232937710466e-05
skin_patients_fourfold,coupled - initial,age10_1,100,-1.4683402809262685e-05,8.182421338361406e-06
skin_patients_fourfold,coupled - initial,sigma0,100,7.493657113683273e-08,4.493063591606806e-07
skin_patients_fourfold,coupled - initial,sigma1,100,5.327809829064019e-06,3.7239032512958077e-06
skin_patients_fourfold,coupled - initial,nu0,100,-0.06905523937915574,0.0034127026632317834
skin_patients_fourfold,coupled - initial,nu1,100,-1.9151442373914285,0.014518180327455735
skin_patients_fourfold,coupled - initial,theta,100,-0.057014629130700996,0.0005418117242773235
skin_patients_fourfold,coupled - initial,cumulative_relative_0,100,0.030293271270759495,0.000739645534546361
skin_patients_fourfold,coupled - initial,cumulative_relative_1,100,-0.00941332986858755,0.0006657193542062109
skin_patients_fourfold,coupled - initial,baseline_relative_ISE_0,100,0.032468057997040646,0.0007980286166572769
skin_patients_fourfold,coupled - initial,baseline_relative_ISE_1,100,-0.010629313973231056,0.0007363125677396488
skin_patients_fourfold,coupled - initial,prediction_mse,100,0.02576481242055698,0.0013866937793133942
skin_patients_fourfold,coupled - initial,negative_prediction_fraction,100,0.0,0.0
skin_patients_fourfold,coupled - projected_initial,treatment_0,100,-7.696542905444984e-05,2.1224425795139075e-05
skin_patients_fourfold,coupled - projected_initial,age10_0,100,7.947731749521118e-06,8.528420644874098e-06
skin_patients_fourfold,coupled - projected_initial,treatment_1,100,-1.1635421158929352e-05,2.5388232937710466e-05
skin_patients_fourfold,coupled - projected_initial,age10_1,100,-1.4683402809262685e-05,8.182421338361406e-06
skin_patients_fourfold,coupled - projected_initial,sigma0,100,4.5670966486255643e-07,4.334756320128901e-07
skin_patients_fourfold,coupled - projected_initial,sigma1,100,6.181282696553672e-06,3.7050008009753695e-06
skin_patients_fourfold,coupled - projected_initial,nu0,100,-0.06905523937915577,0.003412702663231783
skin_patients_fourfold,coupled - projected_initial,nu1,100,-1.9151442373914287,0.014518180327455738
skin_patients_fourfold,coupled - projected_initial,theta,100,-0.05701462913070101,0.0005418117242773238
skin_patients_fourfold,coupled - projected_initial,cumulative_relative_0,100,0.030293271270759495,0.000739645534546361
skin_patients_fourfold,coupled - projected_initial,cumulative_relative_1,100,-0.00941332986858755,0.0006657193542062109
skin_patients_fourfold,coupled - projected_initial,baseline_relative_ISE_0,100,0.032468057997040646,0.0007980286166572769
skin_patients_fourfold,coupled - projected_initial,baseline_relative_ISE_1,100,-0.010629313973231056,0.0007363125677396488
skin_patients_fourfold,coupled - projected_initial,prediction_mse,100,0.02576481242055698,0.0013866937793133942
skin_patients_fourfold,coupled - projected_initial,negative_prediction_fraction,100,0.0,0.0
skin_patients_fourfold,fallback - projected_initial,treatment_0,100,-7.696542905444984e-05,2.1224425795139075e-05
skin_patients_fourfold,fallback - projected_initial,age10_0,100,7.947731749521118e-06,8.528420644874098e-06
skin_patients_fourfold,fallback - projected_initial,treatment_1,100,-1.1635421158929352e-05,2.5388232937710466e-05
skin_patients_fourfold,fallback - projected_initial,age10_1,100,-1.4683402809262685e-05,8.182421338361406e-06
skin_patients_fourfold,fallback - projected_initial,sigma0,100,4.5670966486255643e-07,4.334756320128901e-07
skin_patients_fourfold,fallback - projected_initial,sigma1,100,6.181282696553672e-06,3.7050008009753695e-06
skin_patients_fourfold,fallback - projected_initial,nu0,100,-0.06905523937915577,0.003412702663231783
skin_patients_fourfold,fallback - projected_initial,nu1,100,-1.9151442373914287,0.014518180327455738
skin_patients_fourfold,fallback - projected_initial,theta,100,-0.05701462913070101,0.0005418117242773238
skin_patients_fourfold,fallback - projected_initial,cumulative_relative_0,100,0.030293271270759495,0.000739645534546361
skin_patients_fourfold,fallback - projected_initial,cumulative_relative_1,100,-0.00941332986858755,0.0006657193542062109
skin_patients_fourfold,fallback - projected_initial,baseline_relative_ISE_0,100,0.032468057997040646,0.0007980286166572769
skin_patients_fourfold,fallback - projected_initial,baseline_relative_ISE_1,100,-0.010629313973231056,0.0007363125677396488
skin_patients_fourfold,fallback - projected_initial,prediction_mse,100,0.02576481242055698,0.0013866937793133942
skin_patients_fourfold,fallback - projected_initial,negative_prediction_fraction,100,0.0,0.0
skin_clinics28,coupled - initial,treatment_0,100,-3.180289680226728e-05,1.738875336061126e-05
skin_clinics28,coupled - initial,age10_0,100,-3.163933319747644e-06,7.447765839383736e-06
skin_clinics28,coupled - initial,treatment_1,100,-1.1160365856994688e-05,2.6099941586701046e-05
skin_clinics28,coupled - initial,age10_1,100,7.681149685707766e-06,4.683069668354137e-06
skin_clinics28,coupled - initial,sigma0,100,-2.8346012424257033e-07,7.817853145542693e-07
skin_clinics28,coupled - initial,sigma1,100,5.015470057316298e-06,3.7687905168715915e-06
skin_clinics28,coupled - initial,nu0,100,-0.07355588963759198,0.0027710522114404224
skin_clinics28,coupled - initial,nu1,100,-1.9207748546212473,0.014312097446675573
skin_clinics28,coupled - initial,theta,100,-0.05721601510853262,0.0006209475296682876
skin_clinics28,coupled - initial,cumulative_relative_0,100,0.028862848258300808,0.0007446427617818172
skin_clinics28,coupled - initial,cumulative_relative_1,100,-0.010180112547293316,0.0006637951873201227
skin_clinics28,coupled - initial,baseline_relative_ISE_0,100,0.030664016459508704,0.000797914595519703
skin_clinics28,coupled - initial,baseline_relative_ISE_1,100,-0.011713782117699268,0.0007713791100848905
skin_clinics28,coupled - initial,prediction_mse,100,0.023019140092499644,0.0012778032980436606
skin_clinics28,coupled - initial,negative_prediction_fraction,100,0.0,0.0
skin_clinics28,coupled - projected_initial,treatment_0,100,-3.180289680226728e-05,1.738875336061126e-05
skin_clinics28,coupled - projected_initial,age10_0,100,-3.163933319747644e-06,7.447765839383736e-06
skin_clinics28,coupled - projected_initial,treatment_1,100,-1.1160365856994688e-05,2.6099941586701046e-05
skin_clinics28,coupled - projected_initial,age10_1,100,7.681149685707766e-06,4.683069668354137e-06
skin_clinics28,coupled - projected_initial,sigma0,100,9.691475354645733e-07,7.102251931799166e-07
skin_clinics28,coupled - projected_initial,sigma1,100,7.304125313963804e-06,3.6990758566570307e-06
skin_clinics28,coupled - projected_initial,nu0,100,-0.07355588963759196,0.0027710522114404224
skin_clinics28,coupled - projected_initial,nu1,100,-1.9207748546212473,0.014312097446675576
skin_clinics28,coupled - projected_initial,theta,100,-0.057216015108532615,0.0006209475296682876
skin_clinics28,coupled - projected_initial,cumulative_relative_0,100,0.028862848258300808,0.0007446427617818172
skin_clinics28,coupled - projected_initial,cumulative_relative_1,100,-0.010180112547293316,0.0006637951873201227
skin_clinics28,coupled - projected_initial,baseline_relative_ISE_0,100,0.030664016459508704,0.000797914595519703
skin_clinics28,coupled - projected_initial,baseline_relative_ISE_1,100,-0.011713782117699268,0.0007713791100848905
skin_clinics28,coupled - projected_initial,prediction_mse,100,0.023019140092499644,0.0012778032980436606
skin_clinics28,coupled - projected_initial,negative_prediction_fraction,100,0.0,0.0
skin_clinics28,fallback - projected_initial,treatment_0,100,-3.180289680226728e-05,1.738875336061126e-05
skin_clinics28,fallback - projected_initial,age10_0,100,-3.163933319747644e-06,7.447765839383736e-06
skin_clinics28,fallback - projected_initial,treatment_1,100,-1.1160365856994688e-05,2.6099941586701046e-05
skin_clinics28,fallback - projected_initial,age10_1,100,7.681149685707766e-06,4.683069668354137e-06
skin_clinics28,fallback - projected_initial,sigma0,100,9.691475354645733e-07,7.102251931799166e-07
skin_clinics28,fallback - projected_initial,sigma1,100,7.304125313963804e-06,3.6990758566570307e-06
skin_clinics28,fallback - projected_initial,nu0,100,-0.07355588963759196,0.0027710522114404224
skin_clinics28,fallback - projected_initial,nu1,100,-1.9207748546212473,0.014312097446675576
skin_clinics28,fallback - projected_initial,theta,100,-0.057216015108532615,0.0006209475296682876
skin_clinics28,fallback - projected_initial,cumulative_relative_0,100,0.028862848258300808,0.0007446427617818172
skin_clinics28,fallback - projected_initial,cumulative_relative_1,100,-0.010180112547293316,0.0006637951873201227
skin_clinics28,fallback - projected_initial,baseline_relative_ISE_0,100,0.030664016459508704,0.000797914595519703
skin_clinics28,fallback - projected_initial,baseline_relative_ISE_1,100,-0.011713782117699268,0.0007713791100848905
skin_clinics28,fallback - projected_initial,prediction_mse,100,0.023019140092499644,0.0012778032980436606
skin_clinics28,fallback - projected_initial,negative_prediction_fraction,100,0.0,0.0
skin_long4,coupled - initial,treatment_0,99,-0.0011481185045411773,0.00015160212302590013
skin_long4,coupled - initial,age10_0,99,-0.0002198787979448802,3.0455584484347683e-05
skin_long4,coupled - initial,treatment_1,99,-0.0005793870831234888,0.0001519521728138954
skin_long4,coupled - initial,age10_1,99,-0.00024333537991612584,5.27784948253653e-05
skin_long4,coupled - initial,sigma0,99,-6.309737898457533e-06,7.809934105973868e-07
skin_long4,coupled - initial,sigma1,99,1.882400779901148e-06,4.937149546178931e-06
skin_long4,coupled - initial,nu0,99,0.23138083592780798,0.004965566908458205
skin_long4,coupled - initial,nu1,99,-0.49342505864420977,0.02541071521430063
skin_long4,coupled - initial,theta,99,-0.021593443438076603,0.0007384981764436165
skin_long4,coupled - initial,cumulative_relative_0,99,0.1821780910953165,0.00452588492464102
skin_long4,coupled - initial,cumulative_relative_1,99,0.21450535472123095,0.009207054978064467
skin_long4,coupled - initial,baseline_relative_ISE_0,99,0.18478751104445132,0.004554345334046935
skin_long4,coupled - initial,baseline_relative_ISE_1,99,0.22192132963191286,0.00962213277301134
skin_long4,coupled - initial,prediction_mse,99,0.27095904611995625,0.00479874197814592
skin_long4,coupled - initial,negative_prediction_fraction,99,0.0,0.0
skin_long4,coupled - projected_initial,treatment_0,99,-0.0011481185045411773,0.00015160212302590013
skin_long4,coupled - projected_initial,age10_0,99,-0.0002198787979448802,3.0455584484347683e-05
skin_long4,coupled - projected_initial,treatment_1,99,-0.0005793870831234888,0.0001519521728138954
skin_long4,coupled - projected_initial,age10_1,99,-0.00024333537991612584,5.27784948253653e-05
skin_long4,coupled - projected_initial,sigma0,99,-1.3457576959235997e-06,5.750255526472129e-07
skin_long4,coupled - projected_initial,sigma1,99,8.605072438908817e-06,4.745350549793781e-06
skin_long4,coupled - projected_initial,nu0,99,0.23138083592780798,0.004965566908458204
skin_long4,coupled - projected_initial,nu1,99,-0.49342505864420977,0.02541071521430063
skin_long4,coupled - projected_initial,theta,99,-0.0215934434380766,0.0007384981764436166
skin_long4,coupled - projected_initial,cumulative_relative_0,99,0.1821780910953165,0.00452588492464102
skin_long4,coupled - projected_initial,cumulative_relative_1,99,0.21450535472123095,0.009207054978064467
skin_long4,coupled - projected_initial,baseline_relative_ISE_0,99,0.18478751104445132,0.004554345334046935
skin_long4,coupled - projected_initial,baseline_relative_ISE_1,99,0.22192132963191286,0.00962213277301134
skin_long4,coupled - projected_initial,prediction_mse,99,0.27095904611995625,0.00479874197814592
skin_long4,coupled - projected_initial,negative_prediction_fraction,99,0.0,0.0
skin_long4,fallback - projected_initial,treatment_0,100,-0.0011366373194957654,0.0001505169666246564
skin_long4,fallback - projected_initial,age10_0,100,-0.00021768000996543146,3.022956239074829e-05
skin_long4,fallback - projected_initial,treatment_1,100,-0.0005735932122922537,0.00015053651552236646
skin_long4,fallback - projected_initial,age10_1,100,-0.00024090202611696458,5.230467795926462e-05
skin_long4,fallback - projected_initial,sigma0,100,-1.3323001189643637e-06,5.694053080635108e-07
skin_long4,fallback - projected_initial,sigma1,100,8.51902171451973e-06,4.698445437672705e-06
skin_long4,fallback - projected_initial,nu0,100,0.2290670275685299,0.0054329942712460855
skin_long4,fallback - projected_initial,nu1,100,-0.48849080805776773,0.025634687195244803
skin_long4,fallback - projected_initial,theta,100,-0.021377509003695835,0.000762298921309533
skin_long4,fallback - projected_initial,cumulative_relative_0,100,0.18035631018436335,0.004836615278434325
skin_long4,fallback - projected_initial,cumulative_relative_1,100,0.21236030117401863,0.009363531324352355
skin_long4,fallback - projected_initial,baseline_relative_ISE_0,100,0.1829396359340068,0.0048725622230116564
skin_long4,fallback - projected_initial,baseline_relative_ISE_1,100,0.21970211633559372,0.009780523399797647
skin_long4,fallback - projected_initial,prediction_mse,100,0.26824945565875674,0.00546893468134216
skin_long4,fallback - projected_initial,negative_prediction_fraction,100,0.0,0.0
skin_K2,coupled - initial,treatment_0,100,-0.0002491302654711873,5.298905955381764e-05
skin_K2,coupled - initial,age10_0,100,-0.0001064354857090386,3.139404622344717e-05
skin_K2,coupled - initial,treatment_1,100,5.98078284769951e-05,9.672342227841432e-05
skin_K2,coupled - initial,age10_1,100,-5.737009042988618e-07,2.7071448801950985e-05
skin_K2,coupled - initial,sigma0,100,2.6769440082552188e-06,2.6435046476527907e-06
skin_K2,coupled - initial,sigma1,100,5.526810171319848e-05,2.125345665545255e-05
skin_K2,coupled - initial,nu0,100,-0.06198089067592262,0.005968011845284707
skin_K2,coupled - initial,nu1,100,-1.8723080324906574,0.026534755277247253
skin_K2,coupled - initial,theta,100,-0.05087427176650281,0.0015172935320387176
skin_K2,coupled - initial,cumulative_relative_0,100,0.03183692555731325,0.0015130587292145946
skin_K2,coupled - initial,cumulative_relative_1,100,-0.008251490993649134,0.0014981535936357323
skin_K2,coupled - initial,baseline_relative_ISE_0,100,0.0316006506567118,0.0015544405740870464
skin_K2,coupled - initial,baseline_relative_ISE_1,100,-0.008639408103905937,0.0016254776486785572
skin_K2,coupled - initial,prediction_mse,100,0.034946731650202435,0.002828868185899909
skin_K2,coupled - initial,negative_prediction_fraction,100,0.0,0.0
skin_K2,coupled - projected_initial,treatment_0,100,-0.0002491302654711873,5.298905955381764e-05
skin_K2,coupled - projected_initial,age10_0,100,-0.0001064354857090386,3.139404622344717e-05
skin_K2,coupled - projected_initial,treatment_1,100,5.98078284769951e-05,9.672342227841432e-05
skin_K2,coupled - projected_initial,age10_1,100,-5.737009042988618e-07,2.7071448801950985e-05
skin_K2,coupled - projected_initial,sigma0,100,8.042915580177223e-06,2.37906973582104e-06
skin_K2,coupled - projected_initial,sigma1,100,6.0544355954624684e-05,2.1099453899025952e-05
skin_K2,coupled - projected_initial,nu0,100,-0.061980890675922634,0.005968011845284709
skin_K2,coupled - projected_initial,nu1,100,-1.8723080324906574,0.026534755277247246
skin_K2,coupled - projected_initial,theta,100,-0.05087427176650281,0.0015172935320387176
skin_K2,coupled - projected_initial,cumulative_relative_0,100,0.03183692555731325,0.0015130587292145946
skin_K2,coupled - projected_initial,cumulative_relative_1,100,-0.008251490993649134,0.0014981535936357323
skin_K2,coupled - projected_initial,baseline_relative_ISE_0,100,0.0316006506567118,0.0015544405740870464
skin_K2,coupled - projected_initial,baseline_relative_ISE_1,100,-0.008639408103905937,0.0016254776486785572
skin_K2,coupled - projected_initial,prediction_mse,100,0.034946731650202435,0.002828868185899909
skin_K2,coupled - projected_initial,negative_prediction_fraction,100,0.0,0.0
skin_K2,fallback - projected_initial,treatment_0,100,-0.0002491302654711873,5.298905955381764e-05
skin_K2,fallback - projected_initial,age10_0,100,-0.0001064354857090386,3.139404622344717e-05
skin_K2,fallback - projected_initial,treatment_1,100,5.98078284769951e-05,9.672342227841432e-05
skin_K2,fallback - projected_initial,age10_1,100,-5.737009042988618e-07,2.7071448801950985e-05
skin_K2,fallback - projected_initial,sigma0,100,8.042915580177223e-06,2.37906973582104e-06
skin_K2,fallback - projected_initial,sigma1,100,6.0544355954624684e-05,2.1099453899025952e-05
skin_K2,fallback - projected_initial,nu0,100,-0.061980890675922634,0.005968011845284709
skin_K2,fallback - projected_initial,nu1,100,-1.8723080324906574,0.026534755277247246
skin_K2,fallback - projected_initial,theta,100,-0.05087427176650281,0.0015172935320387176
skin_K2,fallback - projected_initial,cumulative_relative_0,100,0.03183692555731325,0.0015130587292145946
skin_K2,fallback - projected_initial,cumulative_relative_1,100,-0.008251490993649134,0.0014981535936357323
skin_K2,fallback - projected_initial,baseline_relative_ISE_0,100,0.0316006506567118,0.0015544405740870464
skin_K2,fallback - projected_initial,baseline_relative_ISE_1,100,-0.008639408103905937,0.0016254776486785572
skin_K2,fallback - projected_initial,prediction_mse,100,0.034946731650202435,0.002828868185899909
skin_K2,fallback - projected_initial,negative_prediction_fraction,100,0.0,0.0
skin_K8,coupled - initial,treatment_0,100,-0.00026768663305109575,5.505403295181736e-05
skin_K8,coupled - initial,age10_0,100,-0.00010918420819259808,3.191904881508614e-05
skin_K8,coupled - initial,treatment_1,100,5.725801615576282e-05,9.632916428529814e-05
skin_K8,coupled - initial,age10_1,100,-1.7259655997153737e-06,2.6523867941125912e-05
skin_K8,coupled - initial,sigma0,100,2.7121995598493354e-06,2.6375526499894345e-06
skin_K8,coupled - initial,sigma1,100,5.4329178352469106e-05,2.1153411105192175e-05
skin_K8,coupled - initial,nu0,100,-0.05921202794062982,0.0061044466709750615
skin_K8,coupled - initial,nu1,100,-1.8489145116205044,0.02753160272198609
skin_K8,coupled - initial,theta,100,-0.05076375884412323,0.001524484090468585
skin_K8,coupled - initial,cumulative_relative_0,100,0.030154282699832242,0.0014540939371213305
skin_K8,coupled - initial,cumulative_relative_1,100,-0.006521520167886818,0.001457098865024127
skin_K8,coupled - initial,baseline_relative_ISE_0,100,0.03397170801039331,0.0016016424645570002
skin_K8,coupled - initial,baseline_relative_ISE_1,100,-0.0073051744790732865,0.0017086917980200411
skin_K8,coupled - initial,prediction_mse,100,0.03706932030241987,0.0029108950445400667
skin_K8,coupled - initial,negative_prediction_fraction,100,0.0,0.0
skin_K8,coupled - projected_initial,treatment_0,100,-0.00026768663305109575,5.505403295181736e-05
skin_K8,coupled - projected_initial,age10_0,100,-0.00010918420819259808,3.191904881508614e-05
skin_K8,coupled - projected_initial,treatment_1,100,5.725801615576282e-05,9.632916428529814e-05
skin_K8,coupled - projected_initial,age10_1,100,-1.7259655997153737e-06,2.6523867941125912e-05
skin_K8,coupled - projected_initial,sigma0,100,8.0694814527299e-06,2.3722859414081147e-06
skin_K8,coupled - projected_initial,sigma1,100,5.955927406832211e-05,2.1002674738893196e-05
skin_K8,coupled - projected_initial,nu0,100,-0.05921202794062981,0.006104446670975061
skin_K8,coupled - projected_initial,nu1,100,-1.8489145116205044,0.02753160272198609
skin_K8,coupled - projected_initial,theta,100,-0.05076375884412323,0.001524484090468585
skin_K8,coupled - projected_initial,cumulative_relative_0,100,0.030154282699832242,0.0014540939371213305
